name,producer,href,image_url,description
Discovery Collection London Strand Earl Grey  100g Loose Tea,17,https://twinings.co.uk/products/discovery-collection-london-strand-earl-grey-loose-tea,https://cdn.shopify.com/s/files/1/0533/6743/9558/products/1-Discovery-Collection-London-Strand-Earl-Grey-Loose-Tea-Caddy_540x.jpg?v=1620307895,"Bergamot flavour black tea.  When an afternoon drags its heels, if you look for a lovely lift, you're in grand company. The 2nd Earl Grey could take a stroll along the Thames to Twinings on the Strand to collect his specially made tea.  For you, we're adding a sunny twist of citrus and lemon peel to the deep, black China tea and bergamot flavour blend creating a bright tea that whispers your day back to life."
"Cold Infuse ""Vitality"" Raspberry & Hibiscus  12 Infusers",17,https://twinings.co.uk/products/cold-infuse-vitality-raspberry-hibiscus-12-infusers,https://cdn.shopify.com/s/files/1/0533/6743/9558/products/1-Twinings-Cold-Infuse-Vitality-Raspberry-Hibiscus-12-Infusers_3b27c857-7b58-421f-b10a-a85533ba63f0_540x.jpg?v=1619775208,"Raspberry & Hibiscus flavoured cold water infusion with added Vitamin C.Put a spring in your step & feel full of Vitality with this beautifully balanced raspberry and hibiscus flavoured cold-water infusion.  Brimming with herbs and natural fruit flavours, our infusion bags help you to stay on your A-game. Just 1 infuser is equivalent to 75% of your recommended daily intake of Vitamin C. Pretty neat, huh?Vitamin C contributes to normal energy-yielding metabolism. Enjoy 1 serving per day as part of a varied and balanced diet and healthy lifestyle"
The Full English  15 Pyramid Bags (Individually Wrapped),17,https://twinings.co.uk/products/the-full-english-15-pyramid-bags-individually-wrapped,https://cdn.shopify.com/s/files/1/0533/6743/9558/products/The-Full-English-15-Pyramid-Bags-Individually-Wrapped-Front_540x.jpg?v=1660555011,"The Tea Golden by name, golden by nature. Golden tipped golden broken orange pekoe is the secret to this blend quite a mouthful first thing in the morning. We think this is breakfast tea as it should be. A well-rounded blend with a full flavour. Created to ease you gently into the day.The BoxThe box contains 15 loose leaf pyramids sealed in fully recyclable envelopes for extra freshness.For Food Service These tea boxes are great for smaller catering environments such as cafes, restaurants and B&Bs. Simply open the semi-circle cut-out at the bottom of the box and easily pull out an envelope every time you make a fabulous cup of tea. For the ultimate show stopper effect, serve the loose leaf pyramid tea bag in a glass mug and watch the magic of the leaves unfold.Compartment BoxesHave you seen our‚Loose Leaf Pyramid Tea Box? A beautiful asset to any kitchen, office, or cafe counter. Just remove the envelopes from the cardboard box and top up your wooden tea box!Please note: Our loose leaf pyramids bags are larger than a standard enveloped teabag and will not fit into the brown wooden compartment box without bending."
Green Tea & Mint  20 Tea Bags,17,https://twinings.co.uk/products/green-tea-mint-20-tea-bags,https://cdn.shopify.com/s/files/1/0533/6743/9558/products/1-Twinings-Green-Tea-Mint-20-Single-Tea-Bags_540x.jpg?v=1619614735,"Gentle sencha steaming and pan firing create an earthy blend which, when joined with steamed mint leaves and natural mint flavour transforms to a refreshing, cooling combination, a perfect lift for any time of day.  We've blended the delicate taste of green tea with this refreshing mint flavour and all you have to do is take a sip and feel revitalised. We choose our first and second flush green teas from select tea gardens in the Zhejiang, Jiangxi and Anhui provinces in China. These are picked in the spring when the best teas are in season.  How do I drink it? We suggest brewing this tea for a maximum of 2 minutes, any longer and you may lose the delicate taste. Allow one single tea bag per person, boil the kettle and let it cool slightly before pouring."
Pure Peppermint  Single Envelope,17,https://twinings.co.uk/products/pure-peppermint-single-envelope,https://cdn.shopify.com/s/files/1/0533/6743/9558/products/1-Twinings-Pure-Peppermint-Single-Envelope_540x.jpg?v=1619777881,"Fields of soft green peppermint leaves sway with the breeze.Each year we wait for the warmest months to come before we harvest when the leaves are rich in essential oils. It's what makes this infusion taste so minty and invigorating. For centuries peppermint has been used to aid digestion, making it perfect just after a meal.Made with all-natural ingredients, nothing more, nothing less. Naturally caffeine free with no added sugar."
Pure Peppermint  20 Tea Bags,17,https://twinings.co.uk/products/pure-peppermint-20-tea-bags,https://cdn.shopify.com/s/files/1/0533/6743/9558/products/1-Twinings-Pure-Peppermint-20-Single-Tea-Bags_540x.jpg?v=1619775606,"What does it taste like? Cool and invigorating, we've expertly created this peppermint infusion to help you feel refreshed and ready for the day with each sip. A classic, vibrant blend perfect for any time of the day.  How do I drink it? Using one bag per person, pour on boiling water and infuse for two to three minutes. Leave for a little longer if you prefer a stronger taste.Recipe inspiration: Twinings Mint Iced Tea"
Discovery Collection Rose Garden Black Tea  15 Pyramid Tea Bags,17,https://twinings.co.uk/products/discovery-collection-rose-garden-black-tea-pyramid-tea-bags,https://cdn.shopify.com/s/files/1/0533/6743/9558/products/1-Discovery-Collection-Rose-Garden-Black-Tea-Pyramid-Tea-Bag_540x.jpg?v=1620311736,"The Rose Garden Black Tea from the Discovery Collection is a delightful China black tea scented with rose flavour and with rose petals. The beautifully designed box contains a lovely little golden bag of tea.The late summer sun warms the walled garden of an English country house. The air hangs heavy with the scent of a thousand roses - a moment to savour. Our Master Blenders thought so, and created a rose-flavour black tea, with a scattering of beautiful rose petals. However hectic your day is proving to be, it will bring a delicious summery pause to your afternoon.""Perfect little gift - great for all occasions throughout the year"""
Twinings Discovery Exotic Mango & Ginger Green Tea  100g Loose Tea,17,https://twinings.co.uk/products/discovery-collection-exotic-mango-and-ginger-green-tea-loose-tea,https://cdn.shopify.com/s/files/1/0533/6743/9558/products/1-Discovery-Collection-Exotic-Mango-and-Ginger-Green-Loose-Tea-Caddy_540x.jpg?v=1620307826,"Mango and ginger flavour green tea.  The full, plump flavour of mango with an exciting gingery twist,over a base of green tea. Morning or afternoon, this is a blend tolift your mood and warm your soul."
"Cold Infuse ""Metabolism"" Watermelon, Apple & Matcha  12 Infusers",17,https://twinings.co.uk/products/cold-infuse-metabolism-watermelon-apple-matcha-12-infusers,https://cdn.shopify.com/s/files/1/0533/6743/9558/products/1-Twinings-Cold-Infuse-Metabolism-Watermelon-Apple-Matcha-12-Infusers_8d1ae860-7cb3-45da-b001-e9fd3a826189_540x.jpg?v=1619774881,"Watermelon & Apple flavoured cold water infusion with Matcha, Green Tea, Stevia Leaves and added Zinc.Look at you go, little bundle of energy. Metabolism helps your body to do its thing. Zero sweat required.  It's a tasty watermelon and apple flavoured cold-water infusion, with matcha, green tea and stevia leaves for an added va-va-voom. Just 1 infuser contains 15% of your recommended daily intake of Zinc. Not bad, eh?Zinc contributes to normal carbohydrate metabolism. Enjoy 1 serving per day as part of a varied and balanced diet and healthy lifestyle."
Earl Grey Loose Tea Caddy  500g Loose Tea,17,https://twinings.co.uk/products/earl-grey-loose-tea-caddy-500g,https://cdn.shopify.com/s/files/1/0533/6743/9558/products/1-Earl-Grey-Loose-Tea-Caddy-500g_540x.jpg?v=1620377943,"Loose black tea with bergamot flavour.In 1831 we created Earl Grey in our shop on the Strand on the request of the Prime Minister. He loved it so much he gave his name to it. Before long it had taken London by storm and it is still a firm favourite amongst people who like things with a twist, who travel off the beaten track and don't always play by the rules.  What does it taste like? Our classic loose Earl Grey. A delicate tea with a delicious twist of citrusy bergamot flavour.  What makes this tea different? We carefully select a tea that is light, delicate and refreshing. It blends perfectly with the unique citrusy bergamot flavour."
Ceylon Orange Pekoe Loose Tea Caddy  100g Loose,17,https://twinings.co.uk/products/ceylon-orange-pekoe-loose-tea-caddy-international-blend-100g,https://cdn.shopify.com/s/files/1/0533/6743/9558/products/1-Twinings-Ceylon-Orange-Pekoe-Loose-Tea-Caddy-International-Blend-100g_540x.jpg?v=1619776179,"Twinings of London tea tins are world famous. We see intrepid travellers from overseas making a beeline to our London flagship store 216 Strand to stock up on this collection of teas.Made from tin with the familiar Gold and Black logo.About Ceylon Orange Pekoe Tea: Back in the 1860s, when Sri Lanka was called Ceylon, the island's economy was in crisis. The coffee crop had failed, and there was only one thing for it: to grow tea instead. But no one could have imagined how light or fresh that tea would be. After one sip of the amber liquid, the islanders' thirst was quenched. And coffee was forgotten forever. This blend is made especially for our international business - the leaf grade being ""orange pekoe"", which means that the tea contains long pointed leaves that have been harvested just after the end buds open into leaf."
Earl Grey  50 Envelopes (String & Tag),17,https://twinings.co.uk/products/earl-grey-50-envelopes-string-tag,https://cdn.shopify.com/s/files/1/0533/6743/9558/products/1-Earl-Grey-50-Envelopes-String-Tag_540x.jpg?v=1619773737,"This tea is for the curious.  Its the kind the Mad Hatter would be proud to serve to the White Rabbit. The kind that makes 3.45 on a Thursday afternoon a little more exciting (and 6.30 on a Monday morning a little more bearable.) A tea for people who like things a little different, who travel off the beaten track, who don't always play by the rules."
Focus  Single Envelope,17,https://twinings.co.uk/products/focus-single-envelope,https://cdn.shopify.com/s/files/1/0533/6743/9558/products/4-twinings-superblends-focus-envelope_540x.jpg?v=1619777734,"Mango and Pineapple Flavoured Herbal Infusion with Ginseng Root and added Vitamin B6.  We all need help sometimes to see the wood for the trees. This is the inspiration behind the carefully crafted naturally caffeine free focus blend. A moreish flavour combination of sweet mango, tart pineapple and earthy ginseng root is perfect when you need a pick me up.  +Vitamin B6 contributes to the reduction of tiredness and fatigue. Enjoy at least 1 cup a day as part of a varied and balanced diet and a healthy lifestyle.  What does it taste like? Sweet with a subtle sharpness, you will want to drink this all day long.  Part of our Superblends range - Our delicious range of benefit-led green teas and infusions, expertly blended with an added botanical, vitamin or mineral to support your everyday wellbeing."
English Breakfast  40 Tea Bags,17,https://twinings.co.uk/products/english-breakfast-40-tea-bags,https://cdn.shopify.com/s/files/1/0533/6743/9558/files/Twinings-English-Breakfast-40-Tea-Bags_540x.jpg?v=1692196567,"What does it taste like? Golden and well rounded. It's a tea with a lot of body and a light finish.  Where does it come from? We get to visit tea gardens all over the world to find the best teas for our English Breakfast. Full-bodied Assam's picked during the summer go perfectly with the fresh taste of high quality African teas. Our next stop is the beautiful Sri Lankan highlands, for tea leaves that add a real depth of flavour to the blend. A worthwhile journey for a truly great cup of tea.  What makes this tea different? We only use high-grown Ceylon in our English Breakfast for the full depth of flavour.Blended and packed in Hampshire."
Jacksons of Piccadilly Sencha Green & Lemon  20 Envelopes,17,https://twinings.co.uk/products/jacksons-of-piccadilly-sencha-green-lemon,https://cdn.shopify.com/s/files/1/0533/6743/9558/products/1-Jacksons-of-Piccadilly-Sencha-Green-Lemon-20-Envelopes_540x.jpg?v=1619776528,"The Sencha & Lemon is a fresh tasting tea blending the smooth, sweet taste of Sencha Green Tea with the subtle, citrus tang of lemon.  It will keep you feeling fresh all summer and is also perfect as a light after dinner drink."
Orange and Cinnamon Tea (International Blend)  25 Envelopes,17,https://twinings.co.uk/products/orange-and-cinnamon-tea-international-blend-25-envelopes,https://cdn.shopify.com/s/files/1/0533/6743/9558/products/1-Twinings-Orange-and-Cinnamon-Tea-International-Blend-25-Envelopes_540x.jpg?v=1619776300,The unmistakable aroma of natural cinnamon lifts from this deliciously warming tea the moment you add water.Our master blenders have balanced the spiciness with sweet orange flavour that adds an aromatic air to the soft black tea.
"Black Tea with Apple, Cinnamon & Raisin  25 Envelopes",17,https://twinings.co.uk/products/black-tea-with-apple-cinnamon-raisin-international-blend-25-envelopes,https://cdn.shopify.com/s/files/1/0533/6743/9558/products/1-Twinings-Black-Tea-with-Apple-Cinnamon-Raisin-International-Blend-25-Envelopes_540x.jpg?v=1619776151,"An unusual but exquisite black tea with the flavour of sweet apple, warming cinnamon and a hint of raisin. This has an unusual and delightfully sweet flavour and is perfect for the Winter.This tea is only sold in our International markets and is exclusively available to Twinings Direct in the UK."
Sleep  Single Envelope,17,https://twinings.co.uk/products/sleep-single-envelope,https://cdn.shopify.com/s/files/1/0533/6743/9558/products/4-twinings-superblends-sleep-envelope_540x.jpg?v=1619777931,"Spiced Apple and Vanilla Flavoured Herbal Infusion with Camomile and Passionflower.  Switch off and discover the blend of your dreams. This delicious blend combining camomile, passionflowers, apple and vanilla flavourings is smooth and warming, making it the perfect part of your bedtime routine. Take your last sip and sink your head into a soft pillow.What does it taste like? This is a deliciously smooth and serene blend. The apple & vanilla flavourings and the camomile bring a touch of comforting sweetness, with a dash of cinnamon-reminiscent of apple pie with vanilla.  Part of our Superblends range - Our delicious range of benefit-led green teas and infusions, expertly blended with an added botanical, vitamin or mineral to support your everyday wellbeing."
Moment of Calm  Single Envelope,17,https://twinings.co.uk/products/moment-of-calm-single-envelope,https://cdn.shopify.com/s/files/1/0533/6743/9558/products/3-Twinings-Superblends-Calm-envelope_540x.jpg?v=1619777841,"Spice and Vanilla Flavoured Herbal Infusion with Camomile, Roasted Chicory Root and added Niacin.  Take a deep breath and find some time for yourself with a Moment of Calm. The softly sweet and spiced infusion is warming and comforting, perfect to rebalance at the end of a busy day.  +Niacin (Vitamin B3) contributes to normal psychological function. Enjoy at least 1 cup a day as part of a varied and balanced diet and a healthy lifestyle.  What does it taste like? This is a smooth, delicate, lightly spiced blend with a lovely hint of sweetness. The chicory root brings a gorgeous roasted flavour and a touch of indulgence.  Part of our Superblends range - Our delicious range of benefit-led green teas and infusions, expertly blended with an added botanical, vitamin or mineral to support your everyday wellbeing.  Great Taste 2019 Winner"
Everyday  100 Tea Bags,17,https://twinings.co.uk/products/everyday-100-tea-bags,https://cdn.shopify.com/s/files/1/0533/6743/9558/products/1-Twinings-Everyday-100-Tea-Bags_540x.jpg?v=1619774046,"What does it taste like?A hearty and well-rounded cup of tea. Like your normal cup of tea, but better. The kind that reminds you why you love tea.  Where does it come from? The very first cup of tea was made in Yunnan in China over 2000 years ago. It must have been good, because we're still sourcing leaves from there today. We love their toasty flavours. We blend them with other leaves from around the world like Assam for body and African for a bit of punch. With over 300 years of blending know-how, we know we've made this cup the best it can be.  What makes this tea different? We use leaves from our favourite tea-growing regions including Assam and Africa. Then we add the best Yunnan, for its unique toasty flavour.  Blended and packed in Hampshire."
Green Tea & Jasmine  20 Tea Bags,17,https://twinings.co.uk/products/green-tea-jasmine-20-tea-bags,https://cdn.shopify.com/s/files/1/0533/6743/9558/products/1-Twinings-Green-Tea-Jasmine-20-Single-Tea-Bags_540x.jpg?v=1619614626,"With jasmine green tea, time is of the essence. The pretty, white jasmine flowers are picked early in the day and layered with high quality green tea when the small petals are tightly closed. As night falls the petals open and release their light, perfumed, floral fragrance into the tea giving it a delicate, refreshing taste.  This blend is pure elegance; smooth and floral.   How do I drink it? We suggest brewing this tea for a maximum of 2 minutes, any longer and you may lose the delicate taste. Allow one single tea bag per person, boil the kettle and let it cool slightly before pouring."
Inner Clarity Lemon Balm and Camomile Tea with Tulsi  18 Envelopes,17,https://twinings.co.uk/products/inner-clarity-lemon-balm-and-camomile-tea-with-tulsi-18-envelopes,https://cdn.shopify.com/s/files/1/0533/6743/9558/products/1-Twinings-Adaptogens-Inner-Clarity_540x.jpg?v=1624354279,"Lemon Flavoured Herbal Infusion with Camomile, Lemon Balm and Tulsi.You can't pour from an empty pot. So, when you're feeling under pressure and life is wearing you down. Stop. Breathe. Be present.Enjoy this tranquil blend daily as the perfect partner to your mindful moment.Inner clarity, in a cup, for all those busy bods out there. When you've got too much on your shoulders, and it's weighing you down, take a moment to let Tulsi's rich minty flavours lift your spirits. We've added a subtle little citrusy boost from Lemon Balm too.What is Tulsi?Referred to as a sacred plant in Hindu belief. In India, Tulsi (also known as Holy Basil) is a good friend in many kitchen cupboards with its minty flavour and a hint of aniseed.This blend is perfect for a tranquil moment and is naturally caffeine-free."
Everyday  120 Tea Bags,17,https://twinings.co.uk/products/everyday-120-tea-bags,https://cdn.shopify.com/s/files/1/0533/6743/9558/products/Twinings-Everyday-120-Tea-Bags_540x.jpg?v=1677255983,"What does it taste like? A hearty and well-rounded cup of tea. Like your normal cup of tea, but better. The kind that reminds you why you love tea.  Where does it come from? The very first cup of tea was made in Yunnan in China over 2000 years ago. It must have been good, because we're still sourcing leaves from there today. We love their toasty flavours. We blend them with other leaves from around the world like Assam for body and African for a bit of punch. With over 300 years of blending know-how, we know we've made this cup the best it can be.  What makes this tea different? We use leaves from our favourite tea-growing regionsincluding Assam and Africa. Then we add the best Yunnan, for its unique toasty flavour.  Blended and packed in Hampshire."
Superblends Sleep  4 x 20 Envelopes,17,https://twinings.co.uk/products/superblends-sleep-4-x-20-envelopes,https://cdn.shopify.com/s/files/1/0533/6743/9558/files/ProductImageTemplate1600x1600_44_540x.jpg?v=1692776858,"Spiced Apple and Vanilla Flavoured Herbal Infusion with Camomile and Passionflower. Switch off and discover the blend of your dreams. This delicious blend combining camomile, passionflowers, apple and vanilla flavourings is smooth and warming, making it the perfect part of your bedtime routine. Take your last sip and sink your head into a soft pillow.What does it taste like? This is a deliciously smooth and serene blend. The apple & vanilla flavourings and the camomile bring a touch of comforting sweetness, with a dash of cinnamon-reminiscent of apple pie with vanilla.  Part of our Superblends range - Our delicious range of benefit-led green teas and infusions, expertly blended with an added botanical, vitamin or mineral to support your everyday wellbeing."
Heartea  Single Envelope,17,https://twinings.co.uk/products/heartea-single-envelope,https://cdn.shopify.com/s/files/1/0533/6743/9558/products/3-twinings-superblends-heartea-envelope_540x.jpg?v=1619777775,"Blackcurrant and Honey flavoured infusion with Rosemary, Hibiscus and added Thiamin.  Your heart carries you each step of the way. Don't skip a beat, pour out your Heartea and sip to your hearts content.  +(Vitamin B1) Thiamin contributes to normal heart function. Enjoy at least 1 cup a day as part of a varied and balanced diet and a healthy lifestyle.  What does it taste like? Sweet, floral honey notes compliment the juicy blackcurrant flavour and subtle tartness of the hibiscus. The hint of rosemary adds a woody savoury taste, delivering a perfectly balanced blend which is naturally caffeine free.  Part of our Superblends range - Our delicious range of benefit-led green teas and infusions, expertly blended with an added botanical, vitamin or mineral to support your everyday wellbeing."
Strawberry & Raspberry  Single Envelope,17,https://twinings.co.uk/products/strawberry-raspberry-single-envelope,https://cdn.shopify.com/s/files/1/0533/6743/9558/products/1-Twinings-Strawberry-Raspberry-Single-Envelope_540x.jpg?v=1619777956,"What does it taste like? A feel-good summer blend. A harmony of sweet strawberry notes and tangy raspberry aromas.  How do I drink it? Using one bag per person, pour on boiling water and infuse for two to three minutes. Leave for a little longer if you prefer a stronger taste."
Pure Fennel  20 Tea Bags,17,https://twinings.co.uk/products/pure-fennel-20-tea-bags,https://cdn.shopify.com/s/files/1/0533/6743/9558/products/1-Twinings-Pure-Fennel-20-Single-Tea-Bags_540x.jpg?v=1619775587,"What does it taste like? Once the bright yellow fennel flowers are dried, they release hundreds of tiny, sweet fennel seeds revealing the invigorating aniseed-like flavour. Made with all-natural ingredients, nothing more, nothing less. Naturally caffeine free with no added sugar.How do I drink it? Using one bag per person, pour on boiling water and infuse for two to three minutes. Leave for a little longer if you prefer a stronger taste."
Digest  Single Envelope,17,https://twinings.co.uk/products/digest-single-envelope,https://cdn.shopify.com/s/files/1/0533/6743/9558/products/3-Twinings-Superblends-digest-envelope_540x.jpg?v=1619777655,"Apple Flavoured Herbal Infusion with Spearmint, Rooibos and Baobab.  Feeling soothed and balanced is the inspiration behind this caffeine free Digest blend. This deliciously refreshing mellow blend combines nature's classic after dinner helper - spearmint - with baobab and the sweetness of apple & rooibos.  What does it taste like? Refreshing spearmint is followed by a soft sweetness from the apple & rooibos. The ginger is very subtle, leaving a soothing warmth after each sip.  Part of our Superblends range - Our delicious range of benefit-led green teas and infusions, expertly blended with an added botanical, vitamin or mineral to support your everyday wellbeing."
Discovery Collection London Strand Earl Grey  15 Pyramid Tea Bags,17,https://twinings.co.uk/products/discovery-collection-london-strand-earl-grey-pyramid-tea-bags,https://cdn.shopify.com/s/files/1/0533/6743/9558/products/1-Discovery-Collection-London-Strand-Earl-Grey-Pyramid-Tea-Bag_540x.jpg?v=1620311653,"The London Strand Earl Grey from our Discovery Collection is made from China tea scented with a blend of traditional bergamot with a twist of other citrus notes and added lemon peels.The beautifully designed box contains a lovely little golden bag filled with loose leaf pyramid tea bags.If, when an afternoon drags its heels, you look for a lovely lift, you're in grand company: the 2nd Earl Grey could take a short stroll along the Thames from Parliament to Twinings on the Strand to collect his uplifting tea our Master Blenders made specially for him.  In this blend we've added a sunny twist of citrus flavours and lemon peel to the deep, black China tea and bergamot flavour blend, creating a bright tea that whispers your day back to life.""Perfect little gift - great for all occasions throughout the year"""
Glow  Single Envelope,17,https://twinings.co.uk/products/glow-single-envelope,https://cdn.shopify.com/s/files/1/0533/6743/9558/products/3-Twinings-Superblends-Glow-envelope_540x.jpg?v=1619777761,"Strawberry and Cucumber Flavoured Herbal Infusion with Green Tea, Aloe Vera and added Biotin.  When your skin and hair glows, you radiate confidence and feel great. This is the inspiration behind this carefully crafted Glow blend. This blend is a delicious mix of refreshing Green tea, Aloe Vera and Cucumber flavouring. A touch of gorgeously sweet, strawberry flavouring ensures this is the tastiest part of your beauty regime.  +Biotin contributes to the maintenance of normal skin and normal hair. Enjoy at least 1 cup a day as part of a varied and balanced diet and a healthy lifestyle.What does it taste like? This delicious green tea is sweet, refreshing and easy to drink at any time of the day.  Part of our Superblends range - Our delicious range of benefit-led green teas and infusions, expertly blended with an added botanical, vitamin or mineral to support your everyday wellbeing."
Matcha  Single Envelope,17,https://twinings.co.uk/products/matcha-single-envelope,https://cdn.shopify.com/s/files/1/0533/6743/9558/products/3-Twinings-Superblends-matcha-envelope_540x.jpg?v=1619777829,"Cranberry & Lime flavoured Green Tea with Matcha and added Manganese.  Whether you're brand new to Matcha or looking for a fruity twist on an old favourite, our Matcha Superblend teabags are a great place to start. Matcha is an important part of Japanese culture, where the preparation of this powdered tea takes centre stage. We've combined Matcha with pan-fired Chinese Green Tea to deliver a fresh, balanced, almost nutty flavour.  +Manganese contributes to normal energy-yielding metabolism. Enjoy at least 1 cup a day as part of a varied, balanced diet and healthy lifestyle.What does it taste like? We have carefully blended in the flavours of Cranberry & Lime to brighten, lift and soften the taste of Matcha in this blend. It's juicy, fresh tasting and easy to drink.  Part of our Superblends range - Our delicious range of benefit-led green teas and infusions, expertly blended with an added botanical, vitamin or mineral to support your everyday wellbeing."
Lemon and Ginger  Single Envelope,17,https://twinings.co.uk/products/lemon-and-ginger-single-envelope,https://cdn.shopify.com/s/files/1/0533/6743/9558/products/1-Twinings-Lemon-and-Ginger-Single-Envelope_540x.jpg?v=1619777808,"Citrus and spice and all things nice.Revive your senses with real pieces of warm, spicy ginger blended with the fresh, zesty taste of lemons. It's perfect after a meal, as ginger has traditionally been used to aid digestion.Made with all-natural ingredients, nothing more, nothing less. Naturally caffeine free with no added sugar, enjoy any time of the day."
Beetroot  Single Envelope,17,https://twinings.co.uk/products/beetroot-single-envelope,https://cdn.shopify.com/s/files/1/0533/6743/9558/products/4-twinings-superblends-beetroot-envelope_540x.jpg?v=1619777380,"Orange and Ginger Flavoured Infusion with Beetroot and added Thiamin.  Beetroot is a colourful and tasty addition to any meal. We've been inspired to blend it into a delicious caffeine free infusion. Combined with warming ginger and the sweet juicy taste or orange it's perfect to enjoy at any time of day.   +Thiamin (vitamin B1) contributes to the normal function of the heart. Enjoy at least 1 cup a day as part of a varied and balanced diet and a healthy lifestyle.  What does it taste like? Sweet earthy beetroot is followed by the juicy taste of orange and the subtle warmth of ginger giving a refreshing, well-rounded blend.  Part of our Superblends range - Our delicious range of benefit-led green teas and infusions, expertly blended with an added botanical, vitamin or mineral to support your everyday wellbeing."
Jacksons of Piccadilly Fairtrade Sencha Green  20 Envelopes,17,https://twinings.co.uk/products/jacksons-of-piccadilly-fairtrade-sencha-green,https://cdn.shopify.com/s/files/1/0533/6743/9558/products/1-Jacksons-of-Piccadilly-Fairtrade-Sencha-Green-20-Envelopes_540x.jpg?v=1619776481,"The Fairtrade Sencha Green Tea is made using the renowned Sencha process to yield a bright ginger, yellow liquor. The result is a smoother tasting tea, fresh and sweet with little bitterness."
Assam  20 Envelopes,17,https://twinings.co.uk/products/assam-20-envelopes,https://cdn.shopify.com/s/files/1/0533/6743/9558/products/1-Twinings-Assam-20-Envelopes_540x.jpg?v=1619773465,"Imagine a land where elephants and tigers wander freely, and where lush green paddy fields sit under stormy skies.That place is Assam in North East India. The tea it produces is one of the world's most famous - a rich and strong, deep-amber tea that goes perfectly with brunch or after dinner instead of coffee."
Defence  Single Envelope,17,https://twinings.co.uk/products/defence-single-envelope,https://cdn.shopify.com/s/files/1/0533/6743/9558/products/4--Twinings-Superblends-Defence-envelope_540x.jpg?v=1619777507,"Citrus & Ginger Flavoured Herbal Infusion with Green Tea, Echinacea Root and added Vitamin C.  Feeling great is the inspiration behind this carefully crafted Defence blend. A delicious combination of green tea, juicy fruit flavours and Echinacea root provides a comforting taste, while the added Vitamin C helps to support your immune system and helps you feel at your best every day.  +Vitamin C supports the normal function of the immune system. Enjoy at least 1 cup a day as part of a varied and balanced diet and a healthy lifestyle.What does it taste like? A vibrant, unique blend with green tea, herbal ingredients and the delicious flavours of citrus fruits. The addition of a little ginger into the mix helps to make this Defence blend warm and smooth.  Part of our Superblends range - Our delicious range of benefit-led green teas and infusions, expertly blended with an added botanical, vitamin or mineral to support your everyday wellbeing."
Redbush  20 Envelopes,17,https://twinings.co.uk/products/redbush-20-envelopes,https://cdn.shopify.com/s/files/1/0533/6743/9558/products/1-Redbush-Envelope-1x4x20-F10989_540x.jpg?v=1623765420,"Redbush (or Rooibos in Afrikaans) is made using the freshest leaves of the Redbush plant. The beating hot sun in the Western Cape province of South Africa gives the tea its juicy, refreshing flavour and copper-red colour.Because it's full of anti-oxidants and naturally caffeine-free, you can drink Redbush day or night. Just shut your eyes and savour each sip of sunshine"
Salted Caramel Indulgence Green Tea  Single Envelope,17,https://twinings.co.uk/products/salted-caramel-indulgence-green-tea-single-envelope,https://cdn.shopify.com/s/files/1/0533/6743/9558/products/1-Twinings-Salted-Caramel-Indulgence-Green-Tea-Envelope_540x.jpg?v=1619777913,"Sweet but somehow slightly salty. Fresh tasting, yet somehow rich and warming. This tea is simply full of contradictions accompanied by the most irresistibly indulgent notes of caramel. If you love the idea of green tea, but also like the sweeter side of life, this may be the blend for you.Who'd have thought green tea could be so indulgent?"
Irish Breakfast Loose Tea Caddy  100g Loose Tea,17,https://twinings.co.uk/products/irish-breakfast-loose-tea-caddy-international-blend-100g,https://cdn.shopify.com/s/files/1/0533/6743/9558/products/1-Twinings-Irish-Breakfast-Loose-Tea-Caddy-International-Blend-100g_540x.jpg?v=1619776240,"Twinings of London tea tins are world famous. We see intrepid travellers from overseas making a beeline to our London flagship store 216 Strand to stock up on this collection of teas.Made from tin with the familiar Gold and Black logo.About Irish Breakfast tea: Irish breakfast has in the past, simply been called 'Irish Tea' and was developed at the turn of the last century for the Irish market. Unlike its fore-runner English Breakfast, Irish Breakfast is much stronger, more intense in taste and bolder in colour. Twinings has created a wonderful blend of African broken pekoe and tasty Sri Lankan broken orange pekoe, and this tea, whilst not widely available in the UK, is extremely popular overseas."
Pure Green Decaffeinated  20 Tea Bags,17,https://twinings.co.uk/products/pure-green-decaffeinated-20-tea-bags,https://cdn.shopify.com/s/files/1/0533/6743/9558/products/1-Twinings-Pure-Green-Decaffeinated-20-Single-Tea-Bags_540x.jpg?v=1619615023,"Springtime signals the first flush of our pure green tea. As dawn breaks and the dewy mist hangs in the air, the first buds and leaves are picked to lock in the fresh green flavour. Gentle sencha steaming and pan firing brings a light, toasty flavour to the tea, for a cleaner, more refreshing taste. Once given as a precious gift to China, let this gentle tasting blend be a gift from us to you.Decaffeinated to 0.2%.  How do I drink it? We suggest brewing this tea for a maximum of 2 minutes, any longer and you may lose the delicate taste. Allow one single tea bag per person, boil the kettle and let it cool slightly before pouring."
